1599758101|0.037712|0.039013|0.116145|0.116229|0.287894|0.287965|4858
1599758161|0.042586|0.044146|0.138940|0.139006|0.243307|0.243349|4858
1599758221|0.058052|0.060834|0.145562|0.145639|0.198282|0.198329|4858
1599758281|0.059408|0.061537|0.130395|0.130477|0.191862|0.191903|4858
1599758341|0.070812|0.072820|0.147366|0.147445|0.255569|0.255637|4858
1599758401|0.029478|0.030420|0.114526|0.114608|0.172934|0.172994|4858
1599758461|0.036041|0.036933|0.109721|0.109803|0.175441|0.175491|4858
1599758521|0.029276|0.032690|0.101522|0.101596|0.154136|0.154186|4858
1599758581|0.036597|0.037533|0.112876|0.112955|0.173161|0.173223|4858
1599758641|0.028760|0.029602|0.109032|0.109107|0.159449|0.159504|4858
1599758701|0.016833|0.018092|0.115093|0.115162|0.169192|0.169240|4858
1599758761|0.029401|0.030309|0.106538|0.106617|0.175360|0.175408|4858
1599758821|0.060727|0.061761|0.110163|0.110247|0.171468|0.171514|4858
1599758881|0.031594|0.036344|0.121162|0.121248|0.179978|0.180030|4858
1599758941|0.070793|0.071681|0.105791|0.105865|0.171697|0.171748|4858
1599759001|0.053355|0.054226|0.140449|0.140522|0.206091|0.206137|4858
1599759061|0.029071|0.029895|0.098544|0.098630|0.225220|0.225265|4858
1599759121|0.032231|0.033134|0.110360|0.110437|0.197316|0.197364|4858
1599759181|0.050776|0.051656|0.131021|0.131089|0.236024|0.236067|4858
1599759241|0.093102|0.093966|0.143649|0.143732|0.238016|0.238053|4858
1599759301|0.034494|0.035477|0.106923|0.106998|0.193031|0.193069|4858
1599759361|0.047568|0.048612|0.146637|0.146708|0.204901|0.204948|4858
1599759421|0.048167|0.049178|0.143577|0.143660|0.202211|0.202255|4858
1599759481|0.124932|0.125761|0.182185|0.182279|0.234940|0.235000|4858
1599759541|0.038383|0.039312|0.120875|0.120952|0.181596|0.181635|4858
1599759601|0.040248|0.041334|0.140371|0.140452|0.202499|0.202548|4858
1599759661|0.045266|0.046637|0.144955|0.145040|0.206556|0.206603|4858
1599759721|0.048266|0.049300|0.129986|0.130054|0.191678|0.191726|4858
1599759781|0.031905|0.033880|0.128947|0.129033|0.186444|0.186492|4858
1599759841|0.066277|0.067220|0.114139|0.114216|0.171906|0.171964|4858
1599759901|0.019582|0.020630|0.120320|0.120400|0.172827|0.172879|4858
1599759961|0.038610|0.039698|0.137084|0.137152|0.190816|0.190856|4858
1599760021|0.029644|0.030545|0.109394|0.109473|0.161377|0.161418|4858
1599760081|0.061481|0.062370|0.150681|0.150773|0.210972|0.211019|4858
1599760141|0.034504|0.035385|0.107742|0.107829|0.171241|0.171287|4858
1599760201|0.066853|0.067833|0.112922|0.112996|0.169894|0.169946|4858
1599760261|0.030102|0.031151|0.115573|0.115655|0.174828|0.174873|4858
1599760321|0.034711|0.035640|0.109438|0.109511|0.170539|0.170596|4858
1599760381|0.030174|0.031451|0.123770|0.123841|0.226276|0.226347|4858
1599760441|0.037301|0.038155|0.107704|0.107802|0.160413|0.160459|4858
1599760501|0.066980|0.067867|0.145218|0.145309|0.195683|0.195723|4858
1599760561|0.061520|0.062438|0.111632|0.111714|0.167682|0.167733|4858
1599760621|0.018027|0.018862|0.099389|0.099467|0.157372|0.157418|4858
1599760681|0.050554|0.052057|0.134126|0.134200|0.188536|0.188588|4858
1599760741|0.051252|0.052825|0.131130|0.131207|0.243990|0.244031|4858
1599760801|0.028872|0.029831|0.117054|0.117132|0.200466|0.200540|4858
1599760861|0.029682|0.032854|0.108609|0.108684|0.183281|0.183336|4858
1599760921|0.039547|0.040479|0.139229|0.139324|0.211616|0.211657|4858
1599760981|0.038857|0.039682|0.109777|0.109862|0.164847|0.164886|4858
1599761041|0.028705|0.030014|0.119835|0.119909|0.189381|0.189429|4858
1599761101|0.042370|0.044735|0.140385|0.140469|0.213210|0.213265|4858
1599761161|0.043052|0.043962|0.125994|0.126061|0.181546|0.181597|4858
1599761221|0.067622|0.068567|0.108281|0.108357|0.213977|0.214015|4858
1599761281|0.020740|0.021725|0.115672|0.115743|0.205977|0.206014|4858
1599761341|0.041100|0.045137|0.136723|0.136794|0.206862|0.206913|4858
1599761401|0.033755|0.035339|0.124440|0.124516|0.182887|0.182960|4858
1599761461|0.032539|0.034849|0.122418|0.122503|0.179290|0.179336|4858
1599761521|0.128241|0.129172|0.192507|0.192599|0.248693|0.248737|4858
1599761581|0.063715|0.064642|0.111647|0.111718|0.175662|0.175709|4858
1599761641|0.024981|0.026121|0.123251|0.123322|0.178499|0.178538|4858
1599761701|0.041101|0.042043|0.131000|0.131074|0.195378|0.195429|4858
1599761761|0.039340|0.040258|0.110699|0.110792|0.166182|0.166231|4858
1599761821|0.032327|0.033302|0.116721|0.116797|0.179319|0.179364|4858
1599761881|0.034235|0.035309|0.131380|0.131458|0.189701|0.189749|4858
1599761941|0.045525|0.046873|0.141829|0.141906|0.196850|0.196893|4858
1599762001|0.054170|0.055304|0.136629|0.136722|0.202259|0.202313|4858
1599762061|0.068508|0.069495|0.111888|0.111967|0.220823|0.220869|4858
1599762121|0.031180|0.032073|0.114927|0.115004|0.166134|0.166183|4858
1599762181|0.031265|0.032210|0.110547|0.110646|0.166428|0.166477|4858
1599762241|0.028813|0.029803|0.110026|0.110125|0.171778|0.171822|4858
1599762301|0.039868|0.041498|0.138233|0.138317|0.215303|0.215355|4858
1599762361|0.061663|0.062553|0.105644|0.105719|0.172280|0.172331|4858
1599762421|0.016189|0.017157|0.108148|0.108219|0.170040|0.170094|4858
1599762481|0.028753|0.029639|0.104272|0.104354|0.160582|0.160618|4858
1599762541|0.031370|0.035163|0.109334|0.109413|0.166860|0.166916|4858
1599762601|0.031432|0.032316|0.117907|0.117979|0.180519|0.180578|4858
1599762661|0.056809|0.057665|0.134664|0.134753|0.199469|0.199519|4858
1599762721|0.031317|0.032215|0.116749|0.116846|0.167051|0.167099|4858
1599762781|0.074938|0.075866|0.123183|0.123265|0.243820|0.243870|4858
1599762841|0.060589|0.061492|0.138160|0.138254|0.190538|0.190583|4858
1599762901|0.028869|0.029738|0.099368|0.099435|0.153452|0.153510|4858
1599762961|0.038241|0.039308|0.121841|0.121956|0.182389|0.182430|4858
1599763021|0.029497|0.030336|0.107469|0.107550|0.172956|0.173009|4858
1599763081|0.030805|0.031986|0.132868|0.132942|0.187721|0.187767|4858
1599763141|0.042287|0.044093|0.134886|0.134977|0.183772|0.183840|4858
1599763201|0.063904|0.065459|0.146478|0.146550|0.218900|0.218955|4858
1599763261|0.032225|0.033086|0.111343|0.111405|0.161125|0.161172|4858
1599763321|0.029139|0.029991|0.103501|0.103574|0.170742|0.170786|4858
1599763381|0.014192|0.015283|0.110667|0.110782|0.166511|0.166550|4858
1599763441|0.043439|0.044864|0.128082|0.128163|0.193906|0.193952|4858
1599763501|0.045435|0.047351|0.143786|0.143867|0.197751|0.197810|4858
1599763561|0.031695|0.032686|0.127119|0.127201|0.185075|0.185122|4858
1599763621|0.035108|0.036023|0.115414|0.115492|0.166792|0.166838|4858
1599763681|0.035722|0.037099|0.112106|0.112203|0.226564|0.226612|4858
1599763741|0.050221|0.051094|0.126001|0.126086|0.287593|0.287638|4858
1599763801|0.041606|0.042615|0.108590|0.108665|0.160350|0.160406|4858
1599763861|0.026309|0.027797|0.125077|0.125152|0.182312|0.182359|4858
1599763921|0.067949|0.068888|0.112897|0.112983|0.177355|0.177412|4858
1599763981|0.047427|0.048307|0.130320|0.130400|0.181963|0.182011|4858
1599764041|0.033580|0.034445|0.113139|0.113227|0.178350|0.178398|4858
1599764101|0.029873|0.030766|0.111558|0.111627|0.175897|0.175969|4858
1599764162|0.039725|0.040621|0.113411|0.113481|0.163667|0.163720|4858
1599764221|0.025247|0.026605|0.116461|0.116531|0.167121|0.167168|4858
1599764281|0.029794|0.030652|0.112166|0.112237|0.180116|0.180165|4858
1599764341|0.014052|0.015678|0.112751|0.112820|0.228119|0.228158|4858
1599764401|0.012898|0.013876|0.115589|0.115661|0.188144|0.188198|4858
1599764461|0.127640|0.128507|0.184607|0.184694|0.245469|0.245516|4858
1599764521|0.064596|0.065476|0.135130|0.135197|0.312292|0.312332|4858
1599764581|0.089398|0.090285|0.138986|0.139061|0.209137|0.209184|4858
1599764641|0.039867|0.044363|0.139322|0.139401|0.196911|0.196961|4858
1599764701|0.034464|0.035439|0.115872|0.115945|0.166644|0.166693|4858
1599764761|0.030312|0.031241|0.110926|0.111004|0.169134|0.169191|4858
1599764821|0.060720|0.061570|0.143474|0.143551|0.196039|0.196080|4858
1599764881|0.040093|0.040943|0.108014|0.108107|0.165207|0.165257|4858
1599764941|0.030325|0.032149|0.123007|0.123097|0.182392|0.182436|4858
1599765001|0.077625|0.078476|0.143124|0.143200|0.196331|0.196382|4858
1599765061|0.028581|0.029619|0.112992|0.113063|0.173645|0.173696|4858
1599765121|0.029221|0.030140|0.108322|0.108409|1.639962|1.639998|4858
1599765181|0.029417|0.030293|0.104118|0.104198|0.161613|0.161659|4858
1599765241|0.032384|0.033344|0.127394|0.127475|0.183913|0.183958|4858
1599765301|0.030938|0.031824|0.117139|0.117212|0.180022|0.180075|4858
1599765361|0.030629|0.031986|0.105976|0.106056|0.161846|0.161893|4858
1599765421|0.065147|0.065988|0.148866|0.148976|0.214593|0.214646|4858
1599765481|0.040390|0.041217|0.106020|0.106100|0.162372|0.162415|4858
1599765541|0.029497|0.030360|0.108645|0.108717|0.166921|0.166962|4858
1599765601|0.037657|0.038527|0.121178|0.121259|0.221172|0.221206|4858
1599765661|0.258885|0.259842|0.273044|0.273128|0.286107|0.286154|4858
1599765721|0.022214|0.023472|0.111045|0.111120|0.178493|0.178541|4858
1599765781|0.029340|0.030414|0.120156|0.120238|0.172723|0.172770|4858
1599765841|0.040656|0.041889|0.139826|0.139897|0.256073|0.256114|4858
1599765902|0.039160|0.040173|0.123216|0.123292|0.176044|0.176095|4858
1599765961|0.034409|0.036445|0.113625|0.113702|0.221835|0.221874|4858
1599766021|0.037963|0.038887|0.111912|0.112000|0.166878|0.166929|4858
1599766081|0.027119|0.027953|0.112342|0.112434|0.175044|0.175087|4858
1599766141|0.066454|0.067502|0.145996|0.146051|0.200223|0.200300|4858
1599766201|0.042572|0.043569|0.120517|0.120587|0.348210|0.348250|4858
1599766261|0.053254|0.054669|0.136202|0.136275|0.186402|0.186448|4858
1599766321|0.036798|0.038621|0.132301|0.132385|0.276158|0.276196|4858
1599766381|0.040176|0.041041|0.112538|0.112633|0.173209|0.173280|4858
1599766441|0.066136|0.067010|0.113256|0.113345|0.172111|0.172152|4858
1599766501|0.028703|0.032853|0.107395|0.107464|0.169310|0.169352|4858
1599766561|0.032123|0.033512|0.134667|0.134741|0.246564|0.246626|4858
1599766621|0.078995|0.079922|0.126020|0.126107|0.280947|0.280987|4858
1599766681|0.038020|0.038902|0.113315|0.113393|0.174182|0.174235|4858
1599766741|0.027495|0.028519|0.116915|0.117001|0.167557|0.167598|4858
1599766801|0.038689|0.039590|0.109771|0.109841|0.181496|0.181541|4858
1599766861|0.088490|0.089349|0.131981|0.132052|0.310437|0.310503|4858
1599766921|0.037779|0.038636|0.110235|0.110322|0.192817|0.192866|4858
1599766981|0.126461|0.127325|0.187221|0.187311|0.248579|0.248629|4858
1599767041|0.029205|0.030113|0.104346|0.104409|0.153433|0.153472|4858
1599767101|0.050006|0.053339|0.132908|0.132992|0.187696|0.187744|4858
1599767161|0.030788|0.031673|0.114920|0.114991|0.178444|0.178491|4858
1599767221|0.128682|0.129519|0.180821|0.180916|0.310232|0.310270|4858
1599767281|0.035069|0.036024|0.115225|0.115306|0.167989|0.168061|4858
1599767341|0.053500|0.054410|0.140159|0.140238|0.196397|0.196454|4858
1599767401|0.059703|0.060694|0.141437|0.141523|0.202574|0.202626|4858
1599767461|0.038632|0.039698|0.138997|0.139083|0.189670|0.189718|4858
1599767521|0.060274|0.064406|0.141230|0.141314|0.194825|0.194870|4858
1599767581|0.049537|0.050470|0.135477|0.135563|0.197659|0.197705|4858
1599767641|0.024860|0.026150|0.123159|0.123255|0.233136|0.233176|4858
1599767701|0.029826|0.030710|0.109149|0.109220|0.158198|0.158246|4858
1599767761|0.028512|0.029334|0.097879|0.097969|0.202216|0.202303|4858
1599767821|0.050822|0.051801|0.129490|0.129577|0.188331|0.188388|4858
1599767881|0.026762|0.027838|0.110331|0.110413|0.169286|0.169333|4858
1599767941|0.053916|0.054811|0.144362|0.144442|0.490609|0.490648|4858
1599768001|0.030246|0.031656|0.110996|0.111083|0.245333|0.245394|4858
1599768061|0.045545|0.046576|0.113550|0.113645|0.174868|0.174920|4858
1599768121|0.047600|0.049426|0.142006|0.142093|0.200961|0.201007|4858
1599768181|0.086767|0.087638|0.136475|0.136560|0.397764|0.397814|4858
1599768241|0.023314|0.025103|0.114386|0.114470|0.172517|0.172559|4858
1599768301|0.040531|0.044256|0.122217|0.122304|0.182778|0.182825|4858
1599768361|0.042640|0.043538|0.124912|0.124989|0.185717|0.185760|4858
1599768421|0.045768|0.049417|0.128542|0.129192|0.356070|0.356131|4858
1599768481|0.032452|0.034309|0.123347|0.123430|0.179577|0.179628|4858
1599768541|0.039857|0.040748|0.113605|0.113676|0.177039|0.177087|4858
1599768601|0.029706|0.030600|0.108490|0.108564|0.194753|0.194800|4858
1599768661|0.065922|0.066806|0.110622|0.110689|0.163321|0.163366|4858
1599768721|0.049642|0.050789|0.132166|0.132252|0.189335|0.189387|4858
1599768781|0.069455|0.070339|0.114485|0.114582|0.164997|0.165037|4858
1599768841|0.033100|0.034218|0.128175|0.128243|0.176599|0.176641|4858
1599768901|0.013328|0.014215|0.115319|0.115392|0.168540|0.168600|4858
1599768961|0.042971|0.046080|0.114901|0.114992|0.202729|0.202778|4858
1599769021|0.045659|0.047525|0.138147|0.138230|0.234892|0.234929|4858
1599769081|0.259121|0.260021|0.270801|0.270882|0.367280|0.367340|4858
1599769141|0.097107|0.098003|0.147424|0.147503|0.216522|0.216567|4858
1599769201|0.021471|0.022570|0.120662|0.120730|0.179647|0.179720|4858
1599769261|0.057958|0.058821|0.133359|0.133433|0.189548|0.189596|4858
1599769321|0.031904|0.032807|0.111785|0.111857|0.180992|0.181046|4858
