1599758101|0.029510|0.047873|0.148974|0.149066|0.297260|0.297315|4858
1599758161|0.067074|0.085742|0.173226|0.173322|0.274113|0.274164|4858
1599758221|0.083729|0.102155|0.150883|0.150975|0.285067|0.285108|4858
1599758281|0.055442|0.073636|0.130932|0.131024|0.286934|0.286976|4858
1599758341|0.080765|0.099925|0.183134|0.183227|0.319389|0.319447|4858
1599758401|0.004249|0.028997|0.122578|0.122683|0.267997|0.268070|4858
1599758461|0.061361|0.079819|0.158096|0.158180|0.304934|0.304985|4858
1599758521|0.033940|0.053293|0.111938|0.112035|0.258326|0.258371|4858
1599758581|0.063594|0.083116|0.176449|0.176553|0.329965|0.330021|4858
1599758641|0.028829|0.047254|0.131800|0.131884|0.289649|0.289713|4858
1599758701|0.042810|0.062450|0.132578|0.132643|0.277416|0.277455|4858
1599758761|0.032607|0.051042|0.132955|0.133051|0.360507|0.360569|4858
1599758821|0.030140|0.049726|0.138466|0.138548|0.270551|0.270591|4858
1599758881|0.028780|0.048131|0.135722|0.135805|0.285729|0.285768|4858
1599758941|0.083274|0.102824|0.197649|0.197731|0.299028|0.299083|4858
1599759001|0.044228|0.063548|0.166454|0.166534|0.275233|0.275280|4858
1599759061|0.080993|0.100067|0.160217|0.160297|0.258173|0.258213|4858
1599759121|0.029116|0.047473|0.113763|0.113860|0.257344|0.257385|4858
1599759181|0.126368|0.144752|0.216108|0.216198|0.352079|0.352135|4858
1599759241|0.029650|0.048127|0.130953|0.131046|0.263663|0.263705|4858
1599759301|0.004240|0.022961|0.061329|0.061420|0.205799|0.205846|4858
1599759361|0.081323|0.100597|0.197252|0.197357|0.331661|0.331710|4858
1599759421|0.033963|0.052359|0.133816|0.133924|0.257506|0.257548|4858
1599759481|0.062097|0.081706|0.130672|0.130778|0.286012|0.286067|4858
1599759541|0.050555|0.068994|0.138111|0.138205|0.274250|0.274289|4858
1599759601|0.004265|0.023617|0.058588|0.058682|0.159230|0.159269|4858
1599759661|0.033288|0.052936|0.142974|0.143070|0.283412|0.283463|4858
1599759721|0.051125|0.070756|0.134580|0.134671|0.280040|0.280096|4858
1599759781|0.042302|0.060497|0.118075|0.118171|0.262712|0.262752|4858
1599759841|0.030523|0.050092|0.135429|0.135509|0.283413|0.283455|4858
1599759901|0.126075|0.144209|0.197674|0.197758|0.356484|0.356527|4858
1599759961|0.082124|0.101207|0.197474|0.197569|0.336591|0.336667|4858
1599760021|0.029763|0.049325|0.116642|0.116726|0.298057|0.298116|4858
1599760081|0.061196|0.080803|0.166326|0.166421|0.304284|0.304340|4858
1599760141|0.048383|0.067422|0.137600|0.137716|0.307213|0.307258|4858
1599760201|0.069481|0.089135|0.173923|0.174014|0.311643|0.311710|4858
1599760261|0.039965|0.058169|0.164025|0.164110|0.311120|0.311164|4858
1599760321|0.062173|0.081787|0.150299|0.150365|0.289954|0.290016|4858
1599760381|0.049089|0.068462|0.148979|0.149068|0.348280|0.348340|4858
1599760441|0.040484|0.058862|0.147329|0.147410|0.301367|0.301407|4858
1599760501|0.036537|0.055195|0.121213|0.121293|0.334481|0.334543|4858
1599760561|0.033441|0.052784|0.145487|0.145578|0.291348|0.291393|4858
1599760621|0.061139|0.079389|0.154011|0.154113|0.266688|0.266758|4858
1599760682|0.079425|0.099501|0.185140|0.185237|0.377159|0.377211|4858
1599760741|0.029487|0.048139|0.158203|0.158292|0.301938|0.301993|4858
1599760801|0.086954|0.106332|0.194000|0.194094|0.305877|0.305924|4858
1599760861|0.035493|0.054635|0.158045|0.158134|0.370876|0.370934|4858
1599760921|0.063676|0.083081|0.157092|0.157173|0.302839|0.302901|4858
1599760981|0.034815|0.054242|0.131753|0.131840|0.263252|0.263294|4858
1599761041|0.061200|0.079931|0.185997|0.186076|0.324598|0.324656|4858
1599761101|0.004250|0.022909|0.070080|0.070179|0.230061|0.230106|4858
1599761161|0.028760|0.047175|0.150557|0.150642|0.286944|0.286986|4858
1599761221|0.030099|0.048604|0.130411|0.130506|0.281978|0.282025|4858
1599761281|0.028802|0.047247|0.122656|0.122753|0.219532|0.219585|4858
1599761341|0.062082|0.080328|0.173373|0.173451|0.273845|0.273892|4858
1599761401|0.060667|0.080218|0.122033|0.122126|0.271606|0.271677|4858
1599761461|0.028745|0.047902|0.113337|0.113430|0.251077|0.251192|4858
1599761521|0.041388|0.060450|0.119810|0.119913|0.325798|0.325859|4858
1599761581|0.036126|0.055691|0.137622|0.137701|0.284103|0.284167|4858
1599761641|0.052646|0.070806|0.140912|0.141006|0.284920|0.284978|4858
1599761701|0.088863|0.107329|0.201254|0.201350|0.402607|0.402648|4858
1599761761|0.033489|0.053523|0.133124|0.133204|0.296586|0.296635|4858
1599761821|0.047417|0.066238|0.124009|0.124090|0.283931|0.283972|4858
1599761881|0.033104|0.051541|0.123364|0.123460|0.257264|0.257308|4858
1599761941|0.065616|0.084952|0.150068|0.150160|0.302262|0.302305|4858
1599762001|0.029638|0.048940|0.107091|0.107189|0.250368|0.250401|4858
1599762061|0.079006|0.097760|0.189247|0.189325|0.388538|0.388579|4858
1599762121|0.078744|0.097173|0.151509|0.151607|0.292316|0.292356|4858
1599762181|0.050641|0.069978|0.153005|0.153084|0.307299|0.307352|4858
1599762241|0.101284|0.119684|0.208845|0.208918|0.317045|0.317100|4858
1599762301|0.028463|0.046975|0.134414|0.134501|0.313044|0.313091|4858
1599762361|0.066128|0.085503|0.186036|0.186127|0.321364|0.321432|4858
1599762421|0.053465|0.072592|0.142457|0.142553|0.285727|0.285775|4858
1599762481|0.047056|0.066356|0.142816|0.142902|0.250454|0.250494|4858
1599762541|0.034508|0.053130|0.114119|0.114190|0.213981|0.214036|4858
1599762601|0.085806|0.105464|0.153276|0.153371|0.300904|0.300971|4858
1599762661|0.061447|0.079815|0.134258|0.134356|0.285862|0.285908|4858
1599762721|0.057909|0.076061|0.145614|0.145716|0.249724|0.249773|4858
1599762781|0.030426|0.048537|0.132675|0.132771|0.278702|0.278744|4858
1599762841|0.030600|0.049268|0.144329|0.144425|0.284396|0.284440|4858
1599762901|0.036595|0.054988|0.113119|0.113205|0.251407|0.251481|4858
1599762961|0.061745|0.081274|0.154375|0.154472|0.285598|0.285669|4858
1599763021|0.028975|0.048650|0.113935|0.114033|0.257818|0.257877|4858
1599763081|0.048422|0.067114|0.148158|0.148256|0.288181|0.288251|4858
1599763141|0.060775|0.078997|0.177347|0.177473|0.308051|0.308102|4858
1599763201|0.050024|0.069597|0.133102|0.133198|0.275145|0.275187|4858
1599763261|0.034878|0.053335|0.111777|0.111874|0.258335|0.258375|4858
1599763321|0.060105|0.078388|0.149734|0.149816|0.327216|0.327264|4858
1599763381|0.061058|0.079464|0.168092|0.168186|0.307582|0.307625|4858
1599763441|0.035578|0.055123|0.120690|0.120760|0.264773|0.264812|4858
1599763501|0.033299|0.051680|0.116509|0.116617|0.292797|0.292841|4858
1599763561|0.062358|0.080711|0.134005|0.134083|0.323184|0.323247|4858
1599763621|0.037988|0.057029|0.143012|0.143110|0.279164|0.279203|4858
1599763681|0.062996|0.081432|0.143093|0.143180|0.374523|0.374588|4858
1599763742|0.066668|0.086286|0.167134|0.167234|0.311979|0.312035|4858
1599763801|0.037378|0.056978|0.135170|0.135258|0.255671|0.255714|4858
1599763861|0.053402|0.073208|0.138459|0.138547|0.276708|0.276748|4858
1599763921|0.029401|0.047533|0.105608|0.105717|0.255218|0.255258|4858
1599763981|0.061106|0.079476|0.141464|0.141553|0.331409|0.331469|4858
1599764041|0.042701|0.061122|0.111939|0.112037|0.269750|0.269789|4858
1599764101|0.004247|0.037521|0.149977|0.150071|0.304922|0.304958|4858
1599764161|0.091696|0.111156|0.164562|0.164640|0.307618|0.307664|4858
1599764221|0.041310|0.059728|0.113043|0.113144|0.252468|0.252506|4858
1599764281|0.048677|0.067704|0.135286|0.135363|0.277412|0.277453|4858
1599764341|0.131626|0.150925|0.199949|0.200038|0.334380|0.334431|4858
1599764401|0.061123|0.079567|0.170072|0.170184|0.332485|0.332544|4858
1599764461|0.034477|0.053591|0.111532|0.111633|0.215944|0.215987|4858
1599764521|0.079326|0.097514|0.173806|0.173901|0.309756|0.309818|4858
1599764581|0.029423|0.048093|0.122803|0.122901|0.262319|0.262356|4858
1599764641|0.045477|0.065041|0.129950|0.130039|0.266407|0.266449|4858
1599764701|0.092139|0.111695|0.188992|0.189104|0.356550|0.356608|4858
1599764761|0.027488|0.047025|0.129252|0.129322|0.302400|0.302448|4858
1599764821|0.049806|0.069279|0.127601|0.127700|0.278315|0.278349|4858
1599764881|0.051625|0.071222|0.144434|0.144515|0.319314|0.319367|4858
1599764941|0.051051|0.070331|0.134719|0.134812|0.271062|0.271103|4858
1599765001|0.062664|0.082224|0.127644|0.127748|0.269780|0.269827|4858
1599765061|0.072743|0.096745|0.147399|0.147485|0.290679|0.290724|4858
1599765121|0.092092|0.110471|0.202482|0.202581|0.399114|0.399167|4858
1599765181|0.030606|0.049762|0.130883|0.130970|0.281171|0.281217|4858
1599765241|0.050844|0.070163|0.136889|0.136977|0.278596|0.278653|4858
1599765301|0.028972|0.047999|0.125847|0.125940|0.225768|0.225834|4858
1599765361|0.069247|0.088545|0.148754|0.148819|0.251539|0.251588|4858
1599765421|0.036233|0.055850|0.118848|0.118940|0.222900|0.222937|4858
1599765481|0.025280|0.044861|0.126653|0.126745|0.279330|0.279372|4858
1599765541|0.096012|0.115275|0.201652|0.201737|0.299776|0.299828|4858
1599765601|0.069593|0.089188|0.147285|0.147368|0.321330|0.321390|4858
1599765661|0.038958|0.057641|0.144171|0.144257|0.310938|0.310989|4858
1599765721|0.060951|0.079135|0.132658|0.132748|0.270384|0.270426|4858
1599765781|0.034343|0.053005|0.134111|0.134194|0.360109|0.360166|4858
1599765841|0.029407|0.047956|0.139908|0.139988|0.278147|0.278186|4858
1599765901|0.091262|0.110863|0.207002|0.207076|0.354363|0.354419|4858
1599765961|0.033589|0.052308|0.109705|0.109794|0.246236|0.246283|4858
1599766021|0.037949|0.056107|0.133740|0.133812|0.273144|0.273187|4858
1599766082|0.069655|0.088796|0.176315|0.176420|0.326433|0.326490|4858
1599766141|0.032367|0.051716|0.133556|0.133649|0.298389|0.298448|4858
1599766201|0.061706|0.081030|0.140532|0.140616|0.348905|0.348944|4858
1599766261|0.082615|0.101449|0.185095|0.185164|0.300234|0.300273|4858
1599766321|0.065206|0.083330|0.148565|0.148623|0.306987|0.307027|4858
1599766381|0.046019|0.065166|0.136363|0.136427|0.279970|0.280019|4858
1599766441|0.058792|0.078099|0.173117|0.173210|0.331650|0.331718|4858
1599766501|0.060877|0.079915|0.133912|0.133999|0.321371|0.321427|4858
1599766561|0.036027|0.054449|0.114854|0.114952|0.250826|0.250863|4858
1599766621|0.056162|0.075622|0.149606|0.149710|0.290623|0.290663|4858
1599766681|0.050640|0.069657|0.131939|0.132039|0.293155|0.293199|4858
1599766741|0.056647|0.077432|0.162861|0.162941|0.300143|0.300191|4858
1599766801|0.125666|0.145006|0.238923|0.239006|0.376366|0.376432|4858
1599766861|0.061527|0.080358|0.176079|0.176169|0.341497|0.341559|4858
1599766921|0.083407|0.102245|0.193835|0.193936|0.357893|0.357953|4858
1599766981|0.106479|0.124586|0.162246|0.162344|0.301886|0.301921|4858
1599767041|0.053425|0.072097|0.140982|0.141056|0.282822|0.282870|4858
1599767101|0.059442|0.079040|0.153116|0.153194|0.294650|0.294692|4858
1599767161|0.028479|0.047117|0.125419|0.125509|0.267884|0.267927|4858
1599767221|0.029100|0.048709|0.125437|0.125515|0.291023|0.291086|4858
1599767281|0.070448|0.088572|0.149882|0.149974|0.296952|0.297028|4858
1599767341|0.029529|0.049119|0.109706|0.109784|0.245232|0.245280|4858
1599767401|0.096684|0.115310|0.176471|0.176573|0.322868|0.322923|4858
1599767461|0.061660|0.079999|0.179012|0.179088|0.272675|0.272733|4858
1599767521|0.084857|0.104486|0.194550|0.194627|0.357591|0.357696|4858
1599767582|0.083057|0.102654|0.161260|0.161355|0.340089|0.340149|4858
1599767641|0.038452|0.056899|0.135650|0.135743|0.290475|0.290533|4858
1599767701|0.053859|0.072243|0.143566|0.143656|0.289030|0.289072|4858
1599767761|0.015184|0.034458|0.117946|0.118031|0.258330|0.258377|4858
1599767821|0.062136|0.080254|0.131936|0.132013|0.270217|0.270277|4858
